signal_date,ticker,foreign_5d,inst_5d,score,contraction_ratio,entry_price,status,exit_price,exit_date,return_pct,hold_days
2026-03-10,035600,52735,15610,66.1,0.419,11450.0,CLOSED,11450.0,2026-03-19,0.0,9
2026-03-10,378340,66938,4,65.3,0.467,15970.0,CLOSED,15970.0,2026-03-19,0.0,9
2026-03-10,334970,137090,8180,66.6,0.711,2805.0,CLOSED,2805.0,2026-03-19,0.0,9
2026-03-10,489460,68963,-71482,62.5,0.573,12790.0,CLOSED,12790.0,2026-03-19,0.0,9
2026-03-10,254490,55065,6,75.4,0.746,18120.0,CLOSED,18120.0,2026-03-19,0.0,9
2026-03-10,393890,278254,259286,80.9,0.678,9540.0,CLOSED,9540.0,2026-03-19,0.0,9
2026-03-10,179290,90853,411,64.8,0.46,7380.0,CLOSED,7380.0,2026-03-19,0.0,9
2026-03-10,110990,86493,21991,66.7,0.525,21650.0,CLOSED,21650.0,2026-03-19,0.0,9
2026-03-10,036200,67624,-12641,70.0,0.59,10720.0,CLOSED,10720.0,2026-03-19,0.0,9
2026-03-10,356680,101869,300,67.9,0.66,7460.0,CLOSED,7460.0,2026-03-19,0.0,9
2026-03-10,102120,139450,-2,72.8,0.611,12470.0,CLOSED,12470.0,2026-03-19,0.0,9
2026-03-10,046440,150762,3070,70.2,0.286,5520.0,CLOSED,5520.0,2026-03-19,0.0,9
2026-03-10,037460,168908,56736,68.5,0.385,22950.0,CLOSED,22950.0,2026-03-19,0.0,9
2026-03-10,123040,169732,436,75.5,0.682,2310.0,CLOSED,2310.0,2026-03-19,0.0,9
2026-03-10,059210,91301,4739,74.9,0.799,5030.0,CLOSED,5030.0,2026-03-19,0.0,9
2026-03-10,439580,362127,583,72.2,0.745,4500.0,CLOSED,4500.0,2026-03-19,0.0,9
2026-03-10,131370,200972,-66869,64.1,0.676,2315.0,CLOSED,2315.0,2026-03-19,0.0,9
2026-03-10,205100,102182,-38075,76.5,0.746,2100.0,CLOSED,2100.0,2026-03-19,0.0,9
2026-03-10,435570,67587,-500,62.8,0.591,13780.0,CLOSED,13780.0,2026-03-19,0.0,9
2026-03-10,049960,53529,-1859,62.9,0.675,13990.0,CLOSED,13990.0,2026-03-19,0.0,9
2026-03-10,042510,60817,-259,63.9,0.763,9580.0,CLOSED,9580.0,2026-03-19,0.0,9
2026-03-10,049520,125859,-69531,66.6,0.725,3945.0,CLOSED,3945.0,2026-03-19,0.0,9
2026-03-10,039610,83393,3,63.8,0.358,8870.0,CLOSED,8870.0,2026-03-19,0.0,9
2026-03-10,408920,100864,-60682,63.7,0.393,3610.0,CLOSED,3610.0,2026-03-19,0.0,9
2026-03-10,066700,79180,4757,63.9,0.783,2840.0,CLOSED,2840.0,2026-03-19,0.0,9
2026-03-10,042520,73828,153417,70.5,0.533,48900.0,CLOSED,48900.0,2026-03-19,0.0,9
2026-03-10,085670,142979,-123400,71.1,0.757,6370.0,CLOSED,6370.0,2026-03-19,0.0,9
2026-03-10,259630,68732,-4329,66.8,0.597,13260.0,CLOSED,13260.0,2026-03-19,0.0,9
2026-03-10,396300,543700,-5695,76.7,0.451,4600.0,CLOSED,4600.0,2026-03-19,0.0,9
2026-03-10,126880,105497,8317,64.7,0.681,3880.0,CLOSED,3880.0,2026-03-19,0.0,9
2026-03-10,024880,136150,-4074,70.4,0.703,6195.0,CLOSED,6195.0,2026-03-19,0.0,9
2026-03-10,263800,50751,0,68.0,0.669,5110.0,CLOSED,5110.0,2026-03-19,0.0,9
2026-03-10,053050,604108,32400,77.0,0.301,2415.0,CLOSED,2415.0,2026-03-19,0.0,9
2026-03-10,036090,411765,0,66.8,0.555,703.0,CLOSED,703.0,2026-03-19,0.0,9
2026-03-10,417840,259338,-23300,72.1,0.478,6940.0,CLOSED,6940.0,2026-03-19,0.0,9
2026-03-10,049480,116195,-1000,67.5,0.8,2335.0,CLOSED,2335.0,2026-03-19,0.0,9
2026-03-10,241790,67251,-4382,63.1,0.543,7690.0,CLOSED,7690.0,2026-03-19,0.0,9
2026-03-10,105330,116802,5056,64.6,0.405,5410.0,CLOSED,5410.0,2026-03-19,0.0,9
2026-03-10,063440,214649,10029,64.8,0.702,1647.0,CLOSED,1647.0,2026-03-19,0.0,9
2026-03-10,087260,108421,-3700,71.9,0.526,2097.0,CLOSED,2097.0,2026-03-19,0.0,9
2026-03-10,217190,172001,-1441,68.2,0.615,5960.0,CLOSED,5960.0,2026-03-19,0.0,9
2026-03-10,065950,172760,-700,66.4,0.434,1706.0,CLOSED,1706.0,2026-03-19,0.0,9
2026-03-10,361570,184756,19790,66.8,0.59,2025.0,CLOSED,2025.0,2026-03-19,0.0,9
2026-03-10,450520,57932,0,62.7,0.546,3395.0,CLOSED,3395.0,2026-03-19,0.0,9
2026-03-10,109820,81829,-1284,64.2,0.431,2450.0,CLOSED,2450.0,2026-03-19,0.0,9
2026-03-10,363260,116307,3425,70.6,0.43,1582.0,CLOSED,1582.0,2026-03-19,0.0,9
2026-03-10,238120,180744,0,64.4,0.769,4325.0,CLOSED,4325.0,2026-03-19,0.0,9
2026-03-10,099410,67841,-75264,65.3,0.786,5770.0,CLOSED,5770.0,2026-03-19,0.0,9
2026-03-10,129890,119541,87075,71.9,0.495,947.0,CLOSED,947.0,2026-03-19,0.0,9
2026-03-10,048470,55407,0,72.7,0.7,3480.0,CLOSED,3480.0,2026-03-19,0.0,9
2026-03-10,290120,71888,289,63.0,0.481,2885.0,CLOSED,2885.0,2026-03-19,0.0,9
2026-03-10,296640,67956,30765,63.5,0.5,5340.0,CLOSED,5340.0,2026-03-19,0.0,9
2026-03-10,290560,88602,0,64.2,0.0,8400.0,CLOSED,8400.0,2026-03-19,0.0,9
2026-03-10,373220,269915,-343023,73.8,0.447,403000.0,CLOSED,403000.0,2026-03-19,0.0,9
2026-03-10,018260,71800,-230289,67.9,0.721,171700.0,CLOSED,171700.0,2026-03-19,0.0,9
2026-03-10,010620,189955,-112800,68.3,0.0,223000.0,CLOSED,223000.0,2026-03-19,0.0,9
2026-03-10,028050,1420372,-288939,82.4,0.722,34900.0,CLOSED,34900.0,2026-03-19,0.0,9
2026-03-10,032350,837286,-330812,77.2,0.798,24800.0,CLOSED,24800.0,2026-03-19,0.0,9
2026-03-10,100840,168062,-118983,66.7,0.779,48600.0,CLOSED,48600.0,2026-03-19,0.0,9
2026-03-10,001740,815378,-76551,75.1,0.539,5380.0,CLOSED,5380.0,2026-03-19,0.0,9
2026-03-10,161000,179632,-12332,72.8,0.35,10550.0,CLOSED,10550.0,2026-03-19,0.0,9
2026-03-10,006220,419469,-6989,78.0,0.421,15780.0,CLOSED,15780.0,2026-03-19,0.0,9
2026-03-10,093370,516301,-288352,79.5,0.605,8390.0,CLOSED,8390.0,2026-03-19,0.0,9
2026-03-10,001060,166970,-70049,66.1,0.719,36100.0,CLOSED,36100.0,2026-03-19,0.0,9
2026-03-10,003160,93291,-207245,73.3,0.72,36550.0,CLOSED,36550.0,2026-03-19,0.0,9
2026-03-10,012030,558102,352176,70.4,0.769,1830.0,CLOSED,1830.0,2026-03-19,0.0,9
2026-03-10,011500,303940,-1712,76.9,0.378,25250.0,CLOSED,25250.0,2026-03-19,0.0,9
2026-03-10,105840,293250,-96757,74.1,0.491,26400.0,CLOSED,26400.0,2026-03-19,0.0,9
2026-03-10,011700,1185137,-18397,77.6,0.7,4995.0,CLOSED,4995.0,2026-03-19,0.0,9
2026-03-10,004840,60473,388,62.2,0.615,5970.0,CLOSED,5970.0,2026-03-19,0.0,9
2026-03-10,047400,595288,591,78.1,0.52,1553.0,CLOSED,1553.0,2026-03-19,0.0,9
2026-03-10,009320,326337,-41040,74.7,0.701,1120.0,CLOSED,1120.0,2026-03-19,0.0,9
2026-03-10,214370,52693,12773,67.1,0.61,145000.0,CLOSED,145000.0,2026-03-19,0.0,9
2026-03-10,068760,85456,35623,67.2,0.575,75800.0,CLOSED,75800.0,2026-03-19,0.0,9
2026-03-10,007390,221438,93329,75.0,0.424,24050.0,CLOSED,24050.0,2026-03-19,0.0,9
2026-03-10,039200,188686,91028,74.8,0.437,56800.0,CLOSED,56800.0,2026-03-19,0.0,9
2026-03-10,195940,67510,-4461,69.7,0.521,57000.0,CLOSED,57000.0,2026-03-19,0.0,9
2026-03-10,089030,219004,2715707,84.31599999999999,0.584,47150.0,CLOSED,47150.0,2026-03-19,0.0,9
2026-03-10,056190,72704,49287,68.6,0.373,32850.0,CLOSED,32850.0,2026-03-19,0.0,9
2026-03-10,052400,97373,76200,69.8,0.489,61400.0,CLOSED,61400.0,2026-03-19,0.0,9
2026-03-10,137400,147454,-5305,74.0,0.427,53100.0,CLOSED,53100.0,2026-03-19,0.0,9
2026-03-10,417200,866809,6724,78.5,0.74,16530.0,CLOSED,16530.0,2026-03-19,0.0,9
2026-03-10,131970,185119,135436,72.1,0.377,65600.0,CLOSED,65600.0,2026-03-19,0.0,9
2026-03-10,121600,56287,20500,66.1,0.523,73800.0,CLOSED,73800.0,2026-03-19,0.0,9
2026-03-10,060250,914106,68591,77.6,0.382,21950.0,CLOSED,21950.0,2026-03-19,0.0,9
2026-03-10,102710,118772,24398,68.1,0.677,61100.0,CLOSED,61100.0,2026-03-19,0.0,9
2026-03-10,009520,82187,39257,73.0,0.615,20300.0,CLOSED,20300.0,2026-03-19,0.0,9
2026-03-10,222080,1319502,-38894,79.0,0.548,13530.0,CLOSED,13530.0,2026-03-19,0.0,9
2026-03-10,006730,892760,-420594,73.7,0.675,17270.0,CLOSED,17270.0,2026-03-19,0.0,9
2026-03-10,036540,2030839,152084,84.31599999999999,0.51,7490.0,CLOSED,7490.0,2026-03-19,0.0,9
2026-03-10,094480,512058,-775,78.0,0.615,11240.0,CLOSED,11240.0,2026-03-19,0.0,9
2026-03-10,252990,429827,337784,82.0,0.445,11950.0,CLOSED,11950.0,2026-03-19,0.0,9
2026-03-10,058820,232067,15320,80.6,0.433,2120.0,CLOSED,2120.0,2026-03-19,0.0,9
2026-03-10,027360,1769247,-2891,80.3,0.586,5090.0,CLOSED,5090.0,2026-03-19,0.0,9
2026-03-10,099440,612449,140881,77.3,0.746,6680.0,CLOSED,6680.0,2026-03-19,0.0,9
2026-03-10,024850,339512,141677,75.7,0.726,3130.0,CLOSED,3130.0,2026-03-19,0.0,9
2026-03-10,457550,96131,-5863,75.5,0.607,28900.0,CLOSED,28900.0,2026-03-19,0.0,9
2026-03-10,216080,242954,2605,73.5,0.444,10310.0,CLOSED,10310.0,2026-03-19,0.0,9
2026-03-10,051370,110697,28261,69.5,0.458,12930.0,CLOSED,12930.0,2026-03-19,0.0,9
2026-03-10,112290,127587,-40125,70.5,0.773,25000.0,CLOSED,25000.0,2026-03-19,0.0,9
2026-03-10,158430,559824,-12030,74.9,0.57,7830.0,CLOSED,7830.0,2026-03-19,0.0,9
2026-03-10,105550,603184,0,76.7,0.676,1495.0,CLOSED,1495.0,2026-03-19,0.0,9
2026-03-10,340450,194595,-7959,73.1,0.539,9240.0,CLOSED,9240.0,2026-03-19,0.0,9
2026-03-10,071200,85469,2441,65.4,0.307,6800.0,CLOSED,6800.0,2026-03-19,0.0,9
2026-03-10,047310,497373,-2305,80.9,0.641,6110.0,CLOSED,6110.0,2026-03-19,0.0,9
2026-03-10,217820,287584,5629,75.1,0.739,4115.0,CLOSED,4115.0,2026-03-19,0.0,9
2026-03-10,104480,69395,-268991,76.1,0.619,1900.0,CLOSED,1900.0,2026-03-19,0.0,9
2026-03-10,060570,125802,-4313,62.7,0.791,1419.0,CLOSED,1419.0,2026-03-19,0.0,9
2026-03-10,425040,142035,-49905,70.2,0.575,10130.0,CLOSED,10130.0,2026-03-19,0.0,9
2026-03-10,382840,178985,-9974,71.1,0.399,10300.0,CLOSED,10300.0,2026-03-19,0.0,9
2026-03-10,264450,82676,0,65.2,0.357,13200.0,CLOSED,13200.0,2026-03-19,0.0,9
2026-03-10,456070,187124,-6043,72.2,0.547,16750.0,CLOSED,16750.0,2026-03-19,0.0,9
2026-03-10,086960,1046611,-2944,73.5,0.47,1443.0,CLOSED,1443.0,2026-03-19,0.0,9
2026-03-10,080580,571051,249972,78.6,0.776,16620.0,CLOSED,16620.0,2026-03-19,0.0,9
2026-03-10,147830,508425,-2018,76.7,0.404,7910.0,CLOSED,7910.0,2026-03-19,0.0,9
2026-03-10,064290,109390,-60359,68.4,0.547,17370.0,CLOSED,17370.0,2026-03-19,0.0,9
2026-03-10,021080,324812,-58206,77.3,0.692,3630.0,CLOSED,3630.0,2026-03-19,0.0,9
2026-03-10,125210,101392,4800,66.8,0.771,7840.0,CLOSED,7840.0,2026-03-19,0.0,9
2026-03-10,039560,121700,1388,76.4,0.727,3940.0,CLOSED,3940.0,2026-03-19,0.0,9
2026-03-10,445180,188426,3540,66.7,0.634,9820.0,CLOSED,9820.0,2026-03-19,0.0,9
2026-03-10,010170,397499,-184886,72.3,0.702,3585.0,CLOSED,3585.0,2026-03-19,0.0,9
2026-03-10,053700,390001,7508,76.5,0.729,8010.0,CLOSED,8010.0,2026-03-19,0.0,9
2026-03-10,166480,572882,0,73.2,0.632,3760.0,CLOSED,3760.0,2026-03-19,0.0,9
2026-03-10,339950,146341,-426,75.6,0.489,2125.0,CLOSED,2125.0,2026-03-19,0.0,9
2026-03-10,067290,791835,-335,76.8,0.687,2255.0,CLOSED,2255.0,2026-03-19,0.0,9
2026-03-10,054780,142020,-2717,64.9,0.75,2860.0,CLOSED,2860.0,2026-03-19,0.0,9
2026-03-10,217730,560459,-92169,78.9,0.767,2200.0,CLOSED,2200.0,2026-03-19,0.0,9
2026-03-10,066310,77995,0,67.7,0.776,8240.0,CLOSED,8240.0,2026-03-19,0.0,9
2026-03-10,039420,139241,0,66.7,0.571,2765.0,CLOSED,2765.0,2026-03-19,0.0,9
2026-03-10,053270,183436,953,70.7,0.6,2470.0,CLOSED,2470.0,2026-03-19,0.0,9
2026-03-10,376180,124441,-1685,75.2,0.779,2765.0,CLOSED,2765.0,2026-03-19,0.0,9
2026-03-10,101000,714960,0,78.3,0.689,1360.0,CLOSED,1360.0,2026-03-19,0.0,9
2026-03-10,066910,353787,-274,78.4,0.494,667.0,CLOSED,667.0,2026-03-19,0.0,9
2026-03-10,184230,634982,0,67.9,0.632,595.0,CLOSED,595.0,2026-03-19,0.0,9
2026-03-10,014190,474802,0,67.3,0.591,1983.0,CLOSED,1983.0,2026-03-19,0.0,9
2026-03-10,100590,116257,-642,65.4,0.555,3640.0,CLOSED,3640.0,2026-03-19,0.0,9
2026-03-10,257370,106323,-180,64.5,0.733,3755.0,CLOSED,3755.0,2026-03-19,0.0,9
2026-03-10,189860,129895,-1601,68.6,0.654,4430.0,CLOSED,4430.0,2026-03-19,0.0,9
2026-03-11,192820,79012,-62490,62.7,0.756,200000.0,CLOSED,200000.0,2026-03-19,0.0,8
2026-03-11,462870,81812,43743,62.5,0.561,34000.0,CLOSED,34000.0,2026-03-19,0.0,8
2026-03-11,010955,90138,16157,64.1,0.582,58800.0,CLOSED,58800.0,2026-03-19,0.0,8
2026-03-11,008350,707735,-3715,72.4,0.723,1290.0,CLOSED,1290.0,2026-03-19,0.0,8
2026-03-11,035900,86026,7163,68.9,0.606,71700.0,CLOSED,71700.0,2026-03-19,0.0,8
2026-03-11,032500,167378,30768,69.0,0.67,20700.0,CLOSED,20700.0,2026-03-19,0.0,8
2026-03-11,080220,265348,-664,75.8,0.742,46800.0,CLOSED,46800.0,2026-03-19,0.0,8
2026-03-11,089010,84687,-34489,67.1,0.716,33700.0,CLOSED,33700.0,2026-03-19,0.0,8
2026-03-11,039440,64527,-76195,73.9,0.662,36750.0,CLOSED,36750.0,2026-03-19,0.0,8
2026-03-11,053580,53619,-214,62.8,0.718,9970.0,CLOSED,9970.0,2026-03-19,0.0,8
2026-03-11,033160,225091,27205,72.5,0.598,10330.0,CLOSED,10330.0,2026-03-19,0.0,8
2026-03-11,241690,85471,-473,70.5,0.251,3905.0,CLOSED,3905.0,2026-03-19,0.0,8
2026-03-11,037030,95136,-114913,70.4,0.509,3000.0,CLOSED,3000.0,2026-03-19,0.0,8
2026-03-13,064400,207192,25623,74.5,0.724,71700.0,CLOSED,71700.0,2026-03-19,0.0,6
2026-03-13,097230,1069446,229643,81.5,0.549,25550.0,CLOSED,25550.0,2026-03-19,0.0,6
2026-03-13,092790,93986,54777,73.6,0.43,11740.0,CLOSED,11740.0,2026-03-19,0.0,6
2026-03-13,417310,272613,-187170,68.2,0.725,8920.0,CLOSED,8920.0,2026-03-19,0.0,6
2026-03-13,024900,114689,5,65.4,0.559,2177.0,CLOSED,2177.0,2026-03-19,0.0,6
2026-03-13,090080,56534,-1118,68.0,0.549,959.0,CLOSED,959.0,2026-03-19,0.0,6
2026-03-13,109070,197016,-42,68.2,0.507,788.0,CLOSED,788.0,2026-03-19,0.0,6
2026-03-13,078340,50474,-61899,62.6,0.446,36200.0,CLOSED,36200.0,2026-03-19,0.0,6
2026-03-13,064550,54802,-8339,64.7,0.543,13360.0,CLOSED,13360.0,2026-03-19,0.0,6
2026-03-13,461300,54887,42310,61.7,0.609,15670.0,CLOSED,15670.0,2026-03-19,0.0,6
2026-03-13,322310,56369,60407,70.4,0.795,26400.0,CLOSED,26400.0,2026-03-19,0.0,6
2026-03-13,042500,102987,-7609,64.4,0.8,3940.0,CLOSED,3940.0,2026-03-19,0.0,6
2026-03-13,300120,221297,-1410357,65.4,0.769,2245.0,CLOSED,2245.0,2026-03-19,0.0,6
2026-03-13,198080,70800,94015,67.0,0.672,2430.0,CLOSED,2430.0,2026-03-19,0.0,6
2026-03-13,297570,76959,230000,70.1,0.722,1317.0,CLOSED,1317.0,2026-03-19,0.0,6
2026-03-19,377740,56901,-20889,63.9,0.663,5830.0,OPEN,,,,1
2026-03-19,018470,236261,-11583,73.1,0.491,1291.0,OPEN,,,,1
2026-03-19,004140,217141,-290,70.6,0.765,2670.0,OPEN,,,,1
2026-03-19,012690,105081,-109,74.6,0.456,2200.0,OPEN,,,,1
2026-03-19,004720,73488,-74549,61.9,0.587,4110.0,OPEN,,,,1
2026-03-19,072130,74758,5304,66.6,0.609,4700.0,OPEN,,,,1
2026-03-19,011420,52377,-151,62.1,0.514,1960.0,OPEN,,,,1
2026-03-19,006570,80567,121028,65.7,0.568,2085.0,OPEN,,,,1
2026-03-19,000250,57787,-38354,69.7,0.746,636000.0,OPEN,,,,1
2026-03-19,403870,1379599,313630,83.327,0.395,46250.0,OPEN,,,,1
2026-03-19,101490,55705,-19006,71.6,0.393,93100.0,OPEN,,,,1
2026-03-19,095610,116515,-240176,70.7,0.354,71400.0,OPEN,,,,1
2026-03-19,025900,88102,-25658,66.6,0.449,10190.0,OPEN,,,,1
2026-03-19,094170,60787,-32236,65.0,0.694,31400.0,OPEN,,,,1
2026-03-19,092730,50580,-5842,62.0,0.582,20450.0,OPEN,,,,1
2026-03-19,234690,140039,-1,67.2,0.691,9500.0,OPEN,,,,1
2026-03-19,261200,92861,-6100,68.6,0.637,4150.0,OPEN,,,,1
2026-03-19,262260,54267,-5358,61.9,0.701,5600.0,OPEN,,,,1
2026-03-19,198440,85966,-79600,61.7,0.427,1097.0,OPEN,,,,1
2026-03-19,096350,864731,-4952,76.3,0.757,2240.0,OPEN,,,,1
2026-03-19,173940,105423,-105000,60.6,0.7,3695.0,OPEN,,,,1
2026-03-19,092300,55929,0,65.1,0.543,3725.0,OPEN,,,,1
2026-03-19,071850,333511,-334100,60.5,0.752,1525.0,OPEN,,,,1
2026-03-19,036480,58230,0,60.4,0.346,7360.0,OPEN,,,,1
2026-03-20,006400,104988,-163533,79.2,0.483,404000.0,OPEN,,,,0
2026-03-20,018260,89184,-112116,67.8,0.721,171700.0,OPEN,,,,0
2026-03-20,010620,189955,-112800,68.3,0.0,223000.0,OPEN,,,,0
2026-03-20,001740,616643,-43280,77.0,0.539,5380.0,OPEN,,,,0
2026-03-20,097230,1412840,374432,83.5,0.549,25550.0,OPEN,,,,0
2026-03-20,019170,62756,-137,65.1,0.646,12720.0,OPEN,,,,0
2026-03-20,281820,88720,-15480,64.2,0.553,47750.0,OPEN,,,,0
2026-03-20,003160,194188,332256,76.4,0.72,36550.0,OPEN,,,,0
2026-03-20,008970,183854,-334,78.2,0.284,1867.0,OPEN,,,,0
2026-03-20,008060,69390,-12569,65.0,0.465,11280.0,OPEN,,,,0
2026-03-20,095570,108504,-59387,70.6,0.464,5380.0,OPEN,,,,0
2026-03-20,008350,1071433,2435,74.6,0.723,1290.0,OPEN,,,,0
2026-03-20,011700,73285,-163,77.0,0.7,4995.0,OPEN,,,,0
2026-03-20,017900,196028,-10158,69.8,0.764,1988.0,OPEN,,,,0
2026-03-20,372910,74349,-32,69.9,0.4,2855.0,OPEN,,,,0
2026-03-20,047400,409504,-12009,74.9,0.52,1553.0,OPEN,,,,0
2026-03-20,086520,64897,-534583,74.9,0.402,172200.0,OPEN,,,,0
2026-03-20,277810,78824,-102664,68.7,0.486,719000.0,OPEN,,,,0
2026-03-20,214370,96148,-89284,66.2,0.61,145000.0,OPEN,,,,0
2026-03-20,035900,163870,-62464,68.2,0.606,71700.0,OPEN,,,,0
2026-03-20,039200,281329,298430,78.4,0.437,56800.0,OPEN,,,,0
2026-03-20,195940,75657,-78200,66.0,0.521,57000.0,OPEN,,,,0
2026-03-20,067310,258987,15453,77.6,0.438,34850.0,OPEN,,,,0
2026-03-20,121600,59820,-137359,62.7,0.523,73800.0,OPEN,,,,0
2026-03-20,009520,56108,-49173,70.3,0.615,20300.0,OPEN,,,,0
2026-03-20,036540,624087,-249228,83.5,0.51,7490.0,OPEN,,,,0
2026-03-20,461300,64146,26074,64.7,0.609,15670.0,OPEN,,,,0
2026-03-20,033640,82385,98540,69.2,0.477,18440.0,OPEN,,,,0
2026-03-20,393890,217756,542637,83.1,0.678,9540.0,OPEN,,,,0
2026-03-20,024850,347531,840834,83.5,0.726,3130.0,OPEN,,,,0
2026-03-20,158430,69538,-15245,76.9,0.57,7830.0,OPEN,,,,0
2026-03-20,048530,51055,-139,73.4,0.45,3750.0,OPEN,,,,0
2026-03-20,146320,71557,-7565,63.1,0.727,16450.0,OPEN,,,,0
2026-03-20,064290,55716,33280,69.0,0.547,17370.0,OPEN,,,,0
2026-03-20,042520,267662,182321,73.9,0.533,48900.0,OPEN,,,,0
2026-03-20,053700,191301,-3605,77.0,0.729,8010.0,OPEN,,,,0
2026-03-20,166480,64613,-12900,75.8,0.632,3760.0,OPEN,,,,0
2026-03-20,300120,117679,-257640,65.7,0.769,2245.0,OPEN,,,,0
2026-03-20,049480,52280,0,67.9,0.8,2335.0,OPEN,,,,0
2026-03-20,087260,130665,0,75.2,0.526,2097.0,OPEN,,,,0
2026-03-20,290560,127359,0,65.4,0.0,8400.0,OPEN,,,,0
2026-03-20,003670,83630,20128,69.2,0.524,235000.0,OPEN,,,,0
2026-03-20,011170,69411,-7656,68.7,0.762,80900.0,OPEN,,,,0
2026-03-20,192820,78832,82670,63.8,0.756,200000.0,OPEN,,,,0
2026-03-20,336260,245035,210940,83.01200000000009,0.735,36600.0,OPEN,,,,0
2026-03-20,100840,183498,217188,71.4,0.779,48600.0,OPEN,,,,0
2026-03-20,092790,78180,80944,74.1,0.43,11740.0,OPEN,,,,0
2026-03-20,001390,369372,457,74.3,0.449,5970.0,OPEN,,,,0
2026-03-20,012030,223712,-461064,69.6,0.769,1830.0,OPEN,,,,0
2026-03-20,005010,219852,62891,75.1,0.641,4500.0,OPEN,,,,0
2026-03-20,363280,50048,769,65.1,0.735,2580.0,OPEN,,,,0
2026-03-20,014580,54407,-2336,69.3,0.8,4730.0,OPEN,,,,0
2026-03-20,071090,81288,-1602,67.1,0.437,3880.0,OPEN,,,,0
2026-03-20,018500,96302,-10,72.4,0.506,1648.0,OPEN,,,,0
2026-03-20,021050,62989,-265,75.9,0.783,1255.0,OPEN,,,,0
2026-03-20,109070,400636,981,76.5,0.507,788.0,OPEN,,,,0
2026-03-20,214150,65065,-177503,69.3,0.723,70700.0,OPEN,,,,0
2026-03-20,263750,119293,-2237851,65.8,0.44,53700.0,OPEN,,,,0
2026-03-20,096530,56078,-71577,65.0,0.672,28500.0,OPEN,,,,0
2026-03-20,018290,116010,-78804,69.1,0.608,19640.0,OPEN,,,,0
2026-03-20,089030,181746,-700699,83.01200000000009,0.584,47150.0,OPEN,,,,0
2026-03-20,137400,67434,-78384,68.8,0.427,53100.0,OPEN,,,,0
2026-03-20,060250,129724,29574,76.7,0.382,21950.0,OPEN,,,,0
2026-03-20,457550,119562,13216,76.0,0.607,28900.0,OPEN,,,,0
2026-03-20,005160,122715,-4867,66.4,0.604,2915.0,OPEN,,,,0
2026-03-20,243840,142748,-397,72.5,0.494,6210.0,OPEN,,,,0
2026-03-20,104480,380122,196,76.4,0.619,1900.0,OPEN,,,,0
2026-03-20,147830,117284,0,77.4,0.404,7910.0,OPEN,,,,0
2026-03-20,039560,813794,-598303,74.8,0.727,3940.0,OPEN,,,,0
2026-03-20,085670,66274,-48721,72.2,0.757,6370.0,OPEN,,,,0
2026-03-20,259630,68207,35135,66.7,0.597,13260.0,OPEN,,,,0
2026-03-20,126880,87087,-193,65.2,0.681,3880.0,OPEN,,,,0
2026-03-20,339950,237879,1,75.5,0.489,2125.0,OPEN,,,,0
2026-03-20,066310,51792,-6,71.7,0.776,8240.0,OPEN,,,,0
2026-03-20,039420,60643,29158,68.0,0.571,2765.0,OPEN,,,,0
2026-03-20,019540,281185,43395,75.4,0.746,5240.0,OPEN,,,,0
2026-03-20,101000,162721,0,76.0,0.689,1360.0,OPEN,,,,0
2026-03-20,099410,60028,20000,65.3,0.786,5770.0,OPEN,,,,0
2026-03-20,129890,73251,9990,70.4,0.495,947.0,OPEN,,,,0
